time_stamp,humidity,temperature,pm2.5_alt|3.4,pm2.5_atm
2024-01-13T12:00:00Z,53,67,4.1,5.6
2024-01-13T18:00:00Z,35,57,4.6,6.6
2024-01-14T00:00:00Z,32,48,3.8,5.9
2024-01-14T06:00:00Z,34,46,3.3,5.3
2024-01-14T12:00:00Z,32,53,4.3,6.7
2024-01-14T18:00:00Z,28,48,6.6,11
2024-01-15T00:00:00Z,24,40,4.2,7.2
2024-01-15T06:00:00Z,26,36,2.2,3.4
2024-01-15T12:00:00Z,27,39,4.2,7.7
2024-01-15T18:00:00Z,23,43,6.3,11.4
2024-01-16T00:00:00Z,42,41,8.3,16.4
2024-01-16T06:00:00Z,52,39,11.9,24.4
2024-01-16T12:00:00Z,58,41,12.5,25
2024-01-16T18:00:00Z,56,41,8.2,15.9
2024-01-17T00:00:00Z,39,36,5.6,11.1
2024-01-17T06:00:00Z,37,32,3.7,7.3
2024-01-17T12:00:00Z,34,33,6,13
2024-01-17T18:00:00Z,26,36,5.4,10.9
2024-01-18T00:00:00Z,24,38,4.3,8.5
2024-01-18T06:00:00Z,23,37,3.3,6.1
2024-01-18T12:00:00Z,26,41,6.2,12
2024-01-18T18:00:00Z,27,47,8.4,15.7
2024-01-19T00:00:00Z,29,47,10.6,20.1
2024-01-19T06:00:00Z,30,44,7.9,15.1
2024-01-19T12:00:00Z,46,42,11.9,24.3
2024-01-19T18:00:00Z,51,41,11.3,23.1
2024-01-20T00:00:00Z,42,39,8.3,16.6
2024-01-20T06:00:00Z,34,32,2,3.1
2024-01-20T12:00:00Z,34,35,3.8,7
2024-01-20T18:00:00Z,31,36,3.7,6.8
2024-01-21T00:00:00Z,36,32,2.7,4.9
2024-01-21T06:00:00Z,35,32,1.5,1.9
2024-01-21T12:00:00Z,30,37,2.4,3.9
2024-01-21T18:00:00Z,28,42,4.3,7.4
2024-01-22T00:00:00Z,31,38,3,5
2024-01-22T06:00:00Z,36,37,2.2,3.5
2024-01-22T12:00:00Z,32,45,4.9,8.6
2024-01-22T18:00:00Z,23,52,9.1,15.9
2024-01-23T00:00:00Z,29,50,10.5,19.2
2024-01-23T06:00:00Z,29,50,9.5,17.5
2024-01-23T12:00:00Z,34,51,15.9,28.4
2024-01-23T18:00:00Z,46,52,13.2,22.8
2024-01-24T00:00:00Z,44,52,15.6,27.6
2024-01-24T06:00:00Z,47,51,16.3,29.1
2024-01-24T12:00:00Z,55,54,23,36.2
2024-01-24T18:00:00Z,56,58,13.3,21.3
2024-01-25T00:00:00Z,58,59,21.9,32.4
2024-01-25T06:00:00Z,59,60,18.8,28.5
2024-01-25T12:00:00Z,57,65,22.9,32.1
2024-01-25T18:00:00Z,53,69,15.6,23.4
2024-01-26T00:00:00Z,57,63,14.3,21.7
2024-01-26T06:00:00Z,60,55,2.4,3.2
2024-01-26T12:00:00Z,63,54,4.9,7.7
2024-01-26T18:00:00Z,57,57,11.5,18.5
2024-01-27T00:00:00Z,56,59,21,31.3
2024-01-27T06:00:00Z,57,57,13.1,20.3
2024-01-27T12:00:00Z,48,59,7.5,11.4
2024-01-27T18:00:00Z,42,61,7.1,10.4
2024-01-28T00:00:00Z,50,56,10.3,16.8
2024-01-28T06:00:00Z,59,52,3.9,6.1
2024-01-28T12:00:00Z,62,50,2.6,3.7
2024-01-28T18:00:00Z,60,51,4,6.1
2024-01-29T00:00:00Z,60,49,2.9,4.1
2024-01-29T06:00:00Z,58,47,1,0.9
2024-01-29T12:00:00Z,52,50,4.8,7.6
2024-01-29T18:00:00Z,45,51,5.5,8.8
2024-01-30T00:00:00Z,44,48,4.8,7.7
2024-01-30T06:00:00Z,40,47,3.5,5.2
2024-01-30T12:00:00Z,38,50,6.3,10.2
2024-01-30T18:00:00Z,38,51,6.4,10.6
2024-01-31T00:00:00Z,51,48,3.4,5.1
2024-01-31T06:00:00Z,54,46,2.2,2.9
2024-01-31T12:00:00Z,44,50,3.2,4.6
2024-01-31T18:00:00Z,42,54,4.9,7.3
2024-02-01T00:00:00Z,44,53,5.7,8.9
2024-02-01T06:00:00Z,47,53,8,13.1
2024-02-01T12:00:00Z,44,55,19.3,30.9
2024-02-01T18:00:00Z,38,59,19.8,30
2024-02-02T00:00:00Z,39,59,17,26.2
2024-02-02T06:00:00Z,52,56,20.9,32.3
2024-02-02T12:00:00Z,56,55,20.4,30.9
2024-02-02T18:00:00Z,50,54,8.7,13.8
2024-02-03T00:00:00Z,41,50,5,7.7
2024-02-03T06:00:00Z,42,46,3.8,5.9
2024-02-03T12:00:00Z,37,49,6.1,10
2024-02-03T18:00:00Z,27,55,6.5,10
2024-02-04T00:00:00Z,32,51,7.3,11.9
2024-02-04T06:00:00Z,36,45,3.6,5.9
2024-02-04T12:00:00Z,33,51,5.6,9
2024-02-04T18:00:00Z,26,58,7.3,10.6
2024-02-05T00:00:00Z,30,52,6.3,9.8
2024-02-05T06:00:00Z,32,46,2.3,3.1
2024-02-05T12:00:00Z,29,50,3.9,6
2024-02-05T18:00:00Z,22,55,4.4,6.4
2024-02-06T00:00:00Z,24,47,2.3,3
2024-02-06T06:00:00Z,28,42,1.7,2.1
2024-02-06T12:00:00Z,29,48,3.9,5.7
2024-02-06T18:00:00Z,27,53,5.2,7.7
2024-02-07T00:00:00Z,31,49,5.4,8.8
2024-02-07T06:00:00Z,35,47,3.2,4.8
2024-02-07T12:00:00Z,32,53,4.9,7.5
2024-02-07T18:00:00Z,25,60,4.9,7.1
2024-02-08T00:00:00Z,33,57,9.3,15
2024-02-08T06:00:00Z,37,53,8.1,13.7
2024-02-08T12:00:00Z,29,60,10.7,17.5
2024-02-08T18:00:00Z,25,64,16.8,25.6
2024-02-09T00:00:00Z,38,58,17.7,27.1
2024-02-09T06:00:00Z,36,57,7.3,11.1
2024-02-09T12:00:00Z,40,64,7.2,10.7
2024-02-09T18:00:00Z,42,64,8.3,12.2
2024-02-10T00:00:00Z,46,61,16.8,25.5
2024-02-10T06:00:00Z,41,62,20.5,31.1
2024-02-10T12:00:00Z,39,65,35.5,44.7
2024-02-10T18:00:00Z,36,72,66.5,74.6
2024-02-11T00:00:00Z,40,69,35.6,45.1
2024-02-11T06:00:00Z,44,61,15.9,22.5
2024-02-11T12:00:00Z,36,57,7.8,11.7
2024-02-11T18:00:00Z,33,60,9.3,14
2024-02-12T00:00:00Z,36,57,9.3,13.6
2024-02-12T06:00:00Z,39,53,4.7,7.4
2024-02-12T12:00:00Z,36,57,7.7,12.2
2024-02-12T18:00:00Z,34,60,16.1,24.4
2024-02-13T00:00:00Z,38,53,8.2,13.4
2024-02-13T06:00:00Z,54,46,6.9,11.7
2024-02-13T12:00:00Z,63,44,3.9,6.5
2024-02-13T18:00:00Z,45,51,7,11.4
2024-02-14T00:00:00Z,37,50,6.1,9.8
2024-02-14T06:00:00Z,34,45,1.4,1.6
2024-02-14T12:00:00Z,28,45,3,4.5
2024-02-14T18:00:00Z,24,47,3.3,5
2024-02-15T00:00:00Z,29,42,3.1,5
2024-02-15T06:00:00Z,34,40,3,5
2024-02-15T12:00:00Z,29,47,6.8,11.7
2024-02-15T18:00:00Z,27,53,7,11.7
2024-02-16T00:00:00Z,36,52,7,11.3
2024-02-16T06:00:00Z,35,49,3.8,6
2024-02-16T12:00:00Z,24,52,2.3,3.1
2024-02-16T18:00:00Z,21,55,4.9,7.5
2024-02-17T00:00:00Z,26,51,5.3,8.2
2024-02-17T06:00:00Z,55,43,5,8.8
2024-02-17T12:00:00Z,53,46,10.7,19.3
2024-02-17T18:00:00Z,31,47,7.1,12
2024-02-18T00:00:00Z,34,41,6.1,9.7
2024-02-18T06:00:00Z,34,41,3.8,6.7
2024-02-18T12:00:00Z,28,48,9.2,16.2
2024-02-18T18:00:00Z,24,52,7.9,12.6
2024-02-19T00:00:00Z,26,51,5.9,9.4
2024-02-19T06:00:00Z,29,47,4.7,7.9
2024-02-19T12:00:00Z,27,51,5.4,8.9
2024-02-19T18:00:00Z,20,53,4.1,6
2024-02-20T00:00:00Z,22,46,2.7,3.8
2024-02-20T06:00:00Z,25,41,1.5,1.9
2024-02-20T12:00:00Z,23,47,2.7,3.7
2024-02-20T18:00:00Z,24,51,5.1,8
2024-02-21T00:00:00Z,31,45,3.7,5.8
2024-02-21T06:00:00Z,37,44,2.8,4.1
2024-02-21T12:00:00Z,38,49,5.3,8.7
2024-02-21T18:00:00Z,36,52,4.8,7.2
2024-02-22T00:00:00Z,39,49,3,4.1
2024-02-22T06:00:00Z,40,50,1.2,1.2
2024-02-22T12:00:00Z,35,57,4,5.7
2024-02-22T18:00:00Z,43,56,5.9,8.7
2024-02-23T00:00:00Z,50,55,5.7,8.4
2024-02-23T06:00:00Z,58,54,7.7,11.9
2024-02-23T12:00:00Z,53,58,24.9,35.2
2024-02-23T18:00:00Z,48,60,14.3,21.4
2024-02-24T00:00:00Z,47,58,12,18.9
2024-02-24T06:00:00Z,48,53,13.1,21.8
2024-02-24T12:00:00Z,34,54,7.3,11.5
2024-02-24T18:00:00Z,19,54,4.5,6.6
2024-02-25T00:00:00Z,22,44,2.8,4
2024-02-25T06:00:00Z,25,37,1.2,1.3
2024-02-25T12:00:00Z,24,46,4.6,7.2
2024-02-25T18:00:00Z,26,52,7.7,12.6
2024-02-26T00:00:00Z,35,50,4.2,6.4
2024-02-26T06:00:00Z,38,49,2.1,2.6
2024-02-26T12:00:00Z,40,55,8.6,13.2
2024-02-26T18:00:00Z,33,63,11.2,16.8
2024-02-27T00:00:00Z,40,61,13.5,18.7
2024-02-27T06:00:00Z,51,56,11.8,19.1
2024-02-27T12:00:00Z,50,61,22.7,33.6
2024-02-27T18:00:00Z,45,65,12.5,19
2024-02-28T00:00:00Z,61,63,9.3,14.1
2024-02-28T06:00:00Z,59,64,7.1,10.6
2024-02-28T12:00:00Z,57,65,11.5,17
2024-02-28T18:00:00Z,55,69,14.1,21.7
2024-02-29T00:00:00Z,46,62,5.6,8.2
2024-02-29T06:00:00Z,30,44,0.6,0.3
2024-02-29T12:00:00Z,25,48,2.9,4.1
2024-02-29T18:00:00Z,21,52,3.8,5.5
2024-03-01T00:00:00Z,25,48,3.3,4.8
2024-03-01T06:00:00Z,28,43,1.8,2.3
2024-03-01T12:00:00Z,23,54,5.6,9
2024-03-01T18:00:00Z,29,56,7.6,11.8
2024-03-02T00:00:00Z,41,55,5.7,8.8
2024-03-02T06:00:00Z,50,55,3.2,4.5
2024-03-02T12:00:00Z,61,56,8.6,13.7
2024-03-02T18:00:00Z,64,62,5.6,8.1
2024-03-03T00:00:00Z,62,62,12.4,17.6
2024-03-03T06:00:00Z,59,60,1.7,2.2
2024-03-03T12:00:00Z,45,70,2.6,3.1
2024-03-03T18:00:00Z,35,77,5.4,7.4
2024-03-04T00:00:00Z,43,69,5.8,8.2
2024-03-04T06:00:00Z,49,63,2.5,3.3
2024-03-04T12:00:00Z,45,67,6.7,9.9
2024-03-04T18:00:00Z,45,66,5.7,8.1
2024-03-05T00:00:00Z,55,58,7.5,11
2024-03-05T06:00:00Z,58,55,4.5,6.4
2024-03-05T12:00:00Z,63,54,3.2,4.3
2024-03-05T18:00:00Z,63,56,6.2,9.5
2024-03-06T00:00:00Z,58,60,15.5,22.5
2024-03-06T06:00:00Z,57,60,14.3,20.7
2024-03-06T12:00:00Z,56,62,21,29.1
2024-03-06T18:00:00Z,64,60,14.7,20.9
2024-03-07T00:00:00Z,64,57,4.5,6.6
2024-03-07T06:00:00Z,64,59,1.9,2.1
2024-03-07T12:00:00Z,52,63,2.3,2.8
2024-03-07T18:00:00Z,46,63,3,3.9
2024-03-08T00:00:00Z,46,57,2.8,3.8
2024-03-08T06:00:00Z,45,53,1.5,1.8
2024-03-08T12:00:00Z,31,61,3.9,5.2
2024-03-08T18:00:00Z,25,65,6.3,9.1
2024-03-09T00:00:00Z,42,57,4.4,6.3
2024-03-09T06:00:00Z,46,54,1.5,1.6
2024-03-09T12:00:00Z,48,54,3.8,5.3
2024-03-09T18:00:00Z,58,56,6.7,9.9
2024-03-10T00:00:00Z,65,57,3.8,5.4
2024-03-10T06:00:00Z,61,56,3.4,4.4
2024-03-10T12:00:00Z,41,61,3.3,4.4
2024-03-10T18:00:00Z,43,54,4.5,6.5
2024-03-11T00:00:00Z,39,49,1.4,1.5
2024-03-11T06:00:00Z,37,48,1.6,2
2024-03-11T12:00:00Z,27,56,3,4.1
2024-03-11T18:00:00Z,16,61,2.7,3.4
2024-03-12T00:00:00Z,20,57,2.3,2.9
2024-03-12T06:00:00Z,23,57,1.4,1.4
2024-03-12T12:00:00Z,23,69,5.9,8.5
2024-03-12T18:00:00Z,20,75,6.5,9.4
2024-03-13T00:00:00Z,23,71,7.3,10.6
2024-03-13T06:00:00Z,28,66,5.7,8.5
2024-03-13T12:00:00Z,24,71,11.6,17.3
2024-03-13T18:00:00Z,29,69,9,13.5
2024-03-14T00:00:00Z,48,62,14,21.5
2024-03-14T06:00:00Z,49,60,10.7,16.6
2024-03-14T12:00:00Z,33,75,22.4,31.8
2024-03-14T18:00:00Z,26,79,18.1,26.9
2024-03-15T00:00:00Z,39,67,26,36.1
2024-03-15T06:00:00Z,36,70,14.9,22.5
2024-03-15T12:00:00Z,37,78,9.2,13.7
2024-03-15T18:00:00Z,32,77,4.1,5.6
2024-03-16T00:00:00Z,39,65,4,5.4
2024-03-16T06:00:00Z,43,61,2.1,2.8
2024-03-16T12:00:00Z,32,69,6.4,9.4
2024-03-16T18:00:00Z,33,69,10.2,15
2024-03-17T00:00:00Z,32,65,9.4,14.1
2024-03-17T06:00:00Z,45,63,4.4,6.5
2024-03-17T12:00:00Z,31,71,5.8,8.2
2024-03-17T18:00:00Z,20,71,4.3,5.8
2024-03-18T00:00:00Z,25,63,3.3,4.2
2024-03-18T06:00:00Z,30,57,1.7,2
2024-03-18T12:00:00Z,26,59,4,5.6
2024-03-18T18:00:00Z,22,59,4.2,5.9
2024-03-19T00:00:00Z,28,52,2.1,2.6
2024-03-19T06:00:00Z,34,48,1.3,1.5
2024-03-19T12:00:00Z,24,55,3.5,5
2024-03-19T18:00:00Z,23,57,7.6,10.5
2024-03-20T00:00:00Z,38,53,7.7,12.8
2024-03-20T06:00:00Z,36,56,3.9,5.9
2024-03-20T12:00:00Z,29,61,8.8,13.6
2024-03-20T18:00:00Z,37,61,8.7,13.1
2024-03-21T00:00:00Z,30,48,1.4,1.6
2024-03-21T06:00:00Z,25,43,0.8,0.6
2024-03-21T12:00:00Z,21,51,3.2,4.3
2024-03-21T18:00:00Z,18,52,3,4.2
2024-03-22T00:00:00Z,24,45,2.3,3.1
2024-03-22T06:00:00Z,27,41,1.9,2.5
2024-03-22T12:00:00Z,24,52,6,9.7
2024-03-22T18:00:00Z,26,55,10,16.5
2024-03-23T00:00:00Z,39,53,5.1,8.1
2024-03-23T06:00:00Z,59,51,5.6,9.2
2024-03-23T12:00:00Z,66,57,11.2,17.5
2024-03-23T18:00:00Z,64,55,4.1,5.7
2024-03-24T00:00:00Z,46,47,6.1,10.2
2024-03-24T06:00:00Z,33,43,1.9,2.5
2024-03-24T12:00:00Z,26,52,3.7,5.4
2024-03-24T18:00:00Z,21,57,5.1,7.4
2024-03-25T00:00:00Z,28,51,3.4,4.7
2024-03-25T06:00:00Z,34,47,2.3,3
2024-03-25T12:00:00Z,29,57,4,5.5
2024-03-25T18:00:00Z,24,60,5.5,7.8
2024-03-26T00:00:00Z,27,55,3.4,4.7
2024-03-26T06:00:00Z,35,51,1.9,2.3
2024-03-26T12:00:00Z,37,59,5.2,7.3
2024-03-26T18:00:00Z,37,63,8.1,11.8
2024-03-27T00:00:00Z,48,58,9.5,14.6
2024-03-27T06:00:00Z,51,54,8,12.9
2024-03-27T12:00:00Z,47,59,28.9,38.6
2024-03-27T18:00:00Z,46,63,29.5,37.8
2024-03-28T00:00:00Z,54,61,30.5,39
2024-03-28T06:00:00Z,61,60,9.7,14
2024-03-28T12:00:00Z,60,61,12.1,17.9
2024-03-28T18:00:00Z,59,60,11,16.3
2024-03-29T00:00:00Z,50,56,8.8,13.4
2024-03-29T06:00:00Z,28,53,3.5,5.1
2024-03-29T12:00:00Z,26,63,8,12.1
2024-03-29T18:00:00Z,26,62,5.7,8.2
2024-03-30T00:00:00Z,34,53,3.3,4.6
2024-03-30T06:00:00Z,36,52,3.1,4.5
2024-03-30T12:00:00Z,27,64,4.1,5.6
2024-03-30T18:00:00Z,19,71,5.6,8
2024-03-31T00:00:00Z,48,64,8.3,12.3
2024-03-31T06:00:00Z,50,59,4.4,6.5
2024-03-31T12:00:00Z,28,68,4.3,5.9
2024-03-31T18:00:00Z,27,71,7,10
2024-04-01T00:00:00Z,30,67,5.1,7.3
2024-04-01T06:00:00Z,33,63,2.9,4
2024-04-01T12:00:00Z,44,61,8.3,12.3
2024-04-01T18:00:00Z,38,65,10,15
2024-04-02T00:00:00Z,46,63,11.2,17
2024-04-02T06:00:00Z,54,61,18.1,27.2
2024-04-02T12:00:00Z,61,57,16.6,25.6
2024-04-02T18:00:00Z,67,55,6,8.9
2024-04-03T00:00:00Z,67,54,3.4,4.8
2024-04-03T06:00:00Z,67,53,2.7,3.6
2024-04-03T12:00:00Z,69,51,4.2,6
2024-04-03T18:00:00Z,71,50,2.8,3.7
2024-04-04T00:00:00Z,70,50,1.5,1.5
2024-04-04T06:00:00Z,68,48,0.7,0.5
2024-04-04T12:00:00Z,50,54,3,4.1
2024-04-04T18:00:00Z,39,59,4.2,5.9
2024-04-05T00:00:00Z,45,55,3.1,4.2
2024-04-05T06:00:00Z,52,51,1.5,1.8
2024-04-05T12:00:00Z,37,57,3.4,4.6
2024-04-05T18:00:00Z,30,60,4.1,5.6
2024-04-06T00:00:00Z,39,54,2.8,3.6
2024-04-06T06:00:00Z,46,52,0.9,0.7
2024-04-06T12:00:00Z,36,60,2.7,3.5
2024-04-06T18:00:00Z,28,63,3.3,4.4
2024-04-07T00:00:00Z,35,57,2.3,3
2024-04-07T06:00:00Z,39,54,1.4,1.6
2024-04-07T12:00:00Z,32,63,3.6,4.8
2024-04-07T18:00:00Z,26,68,4.4,5.8
2024-04-08T00:00:00Z,40,61,6.9,9.2
2024-04-08T06:00:00Z,38,58,3.4,4.8
2024-04-08T12:00:00Z,22,73,5.2,7.4
2024-04-08T18:00:00Z,21,73,5.5,7.7
2024-04-09T00:00:00Z,35,69,4.7,6.7
2024-04-09T06:00:00Z,38,67,6,9
2024-04-09T12:00:00Z,25,82,10.8,16.3
2024-04-09T18:00:00Z,23,83,10.7,15.7
2024-04-10T00:00:00Z,31,74,7.8,11.2
2024-04-10T06:00:00Z,43,66,7.6,11.6
2024-04-10T12:00:00Z,46,71,11.5,17.3
2024-04-10T18:00:00Z,46,72,13,19.5
2024-04-11T00:00:00Z,56,63,9.5,13.4
2024-04-11T06:00:00Z,61,62,12.4,17.7
2024-04-11T12:00:00Z,57,67,18.8,26.9
2024-04-11T18:00:00Z,62,70,6.8,10.3
2024-04-12T00:00:00Z,70,68,5,7.1
2024-04-12T06:00:00Z,71,67,5.6,8
2024-04-12T12:00:00Z,63,69,11.6,16.9
2024-04-12T18:00:00Z,41,72,4.5,6.1
2024-04-13T00:00:00Z,42,68,3.4,4.6
2024-04-13T06:00:00Z,45,61,0.6,0.3
2024-04-13T12:00:00Z,41,61,2.6,3.4
2024-04-13T18:00:00Z,35,64,3.9,5.3
2024-04-14T00:00:00Z,35,62,3.1,4.1
2024-04-14T06:00:00Z,36,61,1.3,1.3
2024-04-14T12:00:00Z,25,76,4.4,5.9
2024-04-14T18:00:00Z,26,81,6.8,9.8
2024-04-15T00:00:00Z,45,74,5.4,7.9
2024-04-15T06:00:00Z,50,72,3.8,5.4
2024-04-15T12:00:00Z,28,89,5.4,7.4
2024-04-15T18:00:00Z,23,88,6.2,9.2
2024-04-16T00:00:00Z,30,74,4.9,7.1
2024-04-16T06:00:00Z,31,67,2.6,3.4
2024-04-16T12:00:00Z,20,79,3.1,3.9
2024-04-16T18:00:00Z,16,82,3.8,5
2024-04-17T00:00:00Z,27,73,4.5,6.4
2024-04-17T06:00:00Z,33,68,4.1,6.1
2024-04-17T12:00:00Z,29,73,4.2,5.7
2024-04-17T18:00:00Z,43,66,6.4,9.4
2024-04-18T00:00:00Z,55,61,6.7,9.9
2024-04-18T06:00:00Z,63,58,2.5,3.4
2024-04-18T12:00:00Z,60,57,2.8,3.7
2024-04-18T18:00:00Z,51,58,4,5.5
2024-04-19T00:00:00Z,48,58,3.5,4.8
2024-04-19T06:00:00Z,49,58,3.5,5
2024-04-19T12:00:00Z,37,68,5.5,7.6
2024-04-19T18:00:00Z,43,66,6.1,8.6
2024-04-20T00:00:00Z,52,62,6,8.4
2024-04-20T06:00:00Z,54,63,6.2,8.8
2024-04-20T12:00:00Z,47,72,13.5,19.5
2024-04-20T18:00:00Z,25,77,7.5,10.6
2024-04-21T00:00:00Z,30,61,3.2,4.3
2024-04-21T06:00:00Z,31,56,1.5,1.8
2024-04-21T12:00:00Z,26,62,5,7
2024-04-21T18:00:00Z,23,64,5.8,8.4
2024-04-22T00:00:00Z,28,60,4.6,6.9
2024-04-22T06:00:00Z,30,56,2.4,3.3
2024-04-22T12:00:00Z,20,70,4,5.4
2024-04-22T18:00:00Z,18,71,4.6,6.3
2024-04-23T00:00:00Z,31,63,5.8,8.6
2024-04-23T06:00:00Z,31,61,5.7,8.4
2024-04-23T12:00:00Z,21,78,7.2,10.5
2024-04-23T18:00:00Z,25,69,4.9,6.9
2024-04-24T00:00:00Z,28,65,3.5,4.7
2024-04-24T06:00:00Z,36,64,2.7,3.6
2024-04-24T12:00:00Z,29,78,7.3,10.7
2024-04-24T18:00:00Z,27,77,3.5,4.6
2024-04-25T00:00:00Z,34,67,2.4,3
2024-04-25T06:00:00Z,30,56,1.6,1.9
2024-04-25T12:00:00Z,17,68,3.7,4.8
2024-04-25T18:00:00Z,26,65,6,8.6
2024-04-26T00:00:00Z,40,59,4.6,6.6
2024-04-26T06:00:00Z,42,57,5.4,7.8
2024-04-26T12:00:00Z,25,74,8.8,12.7
2024-04-26T18:00:00Z,23,69,6.5,9.4
2024-04-27T00:00:00Z,33,62,3.5,4.7
2024-04-27T06:00:00Z,43,60,2,2.4
2024-04-27T12:00:00Z,24,75,5,6.7
2024-04-27T18:00:00Z,24,70,6.8,9.6
2024-04-28T00:00:00Z,40,65,4.8,6.7
2024-04-28T06:00:00Z,51,64,3.2,4.2
2024-04-28T12:00:00Z,38,78,8.2,11.9
2024-04-28T18:00:00Z,37,83,10.8,16
2024-04-29T00:00:00Z,50,79,15.4,23.4
2024-04-29T06:00:00Z,56,78,17.6,26.8
2024-04-29T12:00:00Z,34,96,14,20.8
2024-04-29T18:00:00Z,43,87,16.6,25
2024-04-30T00:00:00Z,54,75,26.4,35.2
2024-04-30T06:00:00Z,57,69,19.5,26.5
2024-04-30T12:00:00Z,53,70,13.7,19.7
2024-04-30T18:00:00Z,49,71,10.2,14.7
2024-05-01T00:00:00Z,58,64,8.6,12.2
2024-05-01T06:00:00Z,55,66,8.4,12.1
2024-05-01T12:00:00Z,36,85,17.2,24.6
2024-05-01T18:00:00Z,40,80,10.3,15
2024-05-02T00:00:00Z,55,67,9.4,13.6
2024-05-02T06:00:00Z,57,66,8.7,12.3
2024-05-02T12:00:00Z,46,79,15.7,22.5
2024-05-02T18:00:00Z,40,84,14.1,20.9
2024-05-03T00:00:00Z,37,78,8,11.6
2024-05-03T06:00:00Z,49,69,5.5,8
2024-05-03T12:00:00Z,42,71,4.6,6.4
2024-05-03T18:00:00Z,40,72,7.4,9.9
2024-05-04T00:00:00Z,48,65,5.5,7.8
2024-05-04T06:00:00Z,50,63,3.7,4.9
2024-05-04T12:00:00Z,35,74,4.6,6.1
2024-05-04T18:00:00Z,42,68,5.8,8
2024-05-05T00:00:00Z,49,63,3.6,4.7
2024-05-05T06:00:00Z,52,62,2.6,3.4
2024-05-05T12:00:00Z,55,63,6,8.2
2024-05-05T18:00:00Z,63,62,6.2,8.4
2024-05-06T00:00:00Z,63,64,15.4,20.7
2024-05-06T06:00:00Z,62,65,19.9,26
2024-05-06T12:00:00Z,50,76,29.1,36.9
2024-05-06T18:00:00Z,45,83,20.8,28.2
2024-05-07T00:00:00Z,54,78,11.8,17.1
2024-05-07T06:00:00Z,46,75,7.1,10
2024-05-07T12:00:00Z,21,92,3.5,4.2
2024-05-07T18:00:00Z,23,89,5.2,7.4
2024-05-08T00:00:00Z,35,81,5.5,7.9
2024-05-08T06:00:00Z,51,79,12.6,18.4
2024-05-08T12:00:00Z,47,88,17.3,24.8
2024-05-08T18:00:00Z,30,94,7.9,11.3
2024-05-09T00:00:00Z,27,87,3.3,4.2
2024-05-09T06:00:00Z,37,77,1.4,1.5
2024-05-09T12:00:00Z,32,81,2.8,3.5
2024-05-09T18:00:00Z,30,80,3,3.7
2024-05-10T00:00:00Z,42,72,3.8,5
2024-05-10T06:00:00Z,59,62,1.6,1.7
2024-05-10T12:00:00Z,53,63,3.7,5
2024-05-10T18:00:00Z,47,64,4.6,6.4
