time_stamp,humidity,temperature,pm2.5_alt|3.4,pm2.5_atm
2025-01-11T12:00:00Z,45,41,9.3,19.2
2025-01-11T18:00:00Z,35,43,5,9.4
2025-01-12T00:00:00Z,35,40,4.8,9.1
2025-01-12T06:00:00Z,38,41,12,24
2025-01-12T12:00:00Z,34,44,15.3,29.7
2025-01-12T18:00:00Z,30,49,20.8,37.1
2025-01-13T00:00:00Z,31,48,19.2,36
2025-01-13T06:00:00Z,35,46,21.3,40.3
2025-01-13T12:00:00Z,34,46,26,45.6
2025-01-13T18:00:00Z,30,49,16.9,31.4
2025-01-14T00:00:00Z,29,47,9.2,17.4
2025-01-14T06:00:00Z,29,41,5.3,9.7
2025-01-14T12:00:00Z,23,38,5.1,10.4
2025-01-14T18:00:00Z,21,40,5.8,11.8
2025-01-15T00:00:00Z,26,37,5.8,12.1
2025-01-15T06:00:00Z,28,33,4.8,10.2
2025-01-15T12:00:00Z,29,35,2.9,5.6
2025-01-15T18:00:00Z,25,39,2.8,4.9
2025-01-16T00:00:00Z,26,38,2.9,5.4
2025-01-16T06:00:00Z,32,36,7.6,16.7
2025-01-16T12:00:00Z,30,36,14.7,34
2025-01-16T18:00:00Z,32,39,11.1,23.9
2025-01-17T00:00:00Z,44,38,19.6,40
2025-01-17T06:00:00Z,40,38,26.1,51
2025-01-17T12:00:00Z,36,42,25.2,47.6
2025-01-17T18:00:00Z,32,49,20.8,37.4
2025-01-18T00:00:00Z,37,46,15.9,30.1
2025-01-18T06:00:00Z,41,45,7.3,13.6
2025-01-18T12:00:00Z,46,51,7.3,12.9
2025-01-18T18:00:00Z,55,54,11.6,20.6
2025-01-19T00:00:00Z,55,53,20,33
2025-01-19T06:00:00Z,49,49,21.2,36.5
2025-01-19T12:00:00Z,45,48,15,27.5
2025-01-19T18:00:00Z,54,43,7.1,13.5
2025-01-20T00:00:00Z,57,36,3.4,6.3
2025-01-20T06:00:00Z,40,31,1.5,2.1
2025-01-20T12:00:00Z,32,31,2.6,5
2025-01-20T18:00:00Z,24,34,4.3,9.2
2025-01-21T00:00:00Z,25,29,4,8.9
2025-01-21T06:00:00Z,26,25,4.6,11.4
2025-01-21T12:00:00Z,27,25,8.3,22.9
2025-01-21T18:00:00Z,21,29,6.8,17.3
2025-01-22T00:00:00Z,24,27,6.3,16.2
2025-01-22T06:00:00Z,26,24,6.5,17.7
2025-01-22T12:00:00Z,26,24,8.3,23.4
2025-01-22T18:00:00Z,20,29,9,23.2
2025-01-23T00:00:00Z,22,29,8.6,22
2025-01-23T06:00:00Z,23,30,10.8,28.1
2025-01-23T12:00:00Z,27,33,15.2,37.9
2025-01-23T18:00:00Z,22,36,12.9,30.3
2025-01-24T00:00:00Z,24,36,18.4,43
2025-01-24T06:00:00Z,30,35,24.1,52.5
2025-01-24T12:00:00Z,30,37,17.2,38.7
2025-01-24T18:00:00Z,23,40,9.6,20.5
2025-01-25T00:00:00Z,25,38,7,15.1
2025-01-25T06:00:00Z,28,36,8.1,18.8
2025-01-25T12:00:00Z,27,35,8.7,20.1
2025-01-25T18:00:00Z,23,40,14,30.4
2025-01-26T00:00:00Z,30,42,20.8,42.5
2025-01-26T06:00:00Z,35,42,21,42.5
2025-01-26T12:00:00Z,31,45,19.4,37.7
2025-01-26T18:00:00Z,23,49,8.4,15.3
2025-01-27T00:00:00Z,26,46,9,17.7
2025-01-27T06:00:00Z,29,43,10,20.3
2025-01-27T12:00:00Z,25,43,6.9,13.4
2025-01-27T18:00:00Z,18,48,5.7,10.5
2025-01-28T00:00:00Z,27,46,9.6,18.9
2025-01-28T06:00:00Z,23,46,6,11
2025-01-28T12:00:00Z,27,47,5.7,10.2
2025-01-28T18:00:00Z,23,46,3.2,5.1
2025-01-29T00:00:00Z,28,47,10.9,20.6
2025-01-29T06:00:00Z,33,48,8.5,16.2
2025-01-29T12:00:00Z,30,52,13.2,22.2
2025-01-29T18:00:00Z,23,56,18.9,29.1
2025-01-30T00:00:00Z,25,45,3.4,5.5
2025-01-30T06:00:00Z,25,37,1.2,1.6
2025-01-30T12:00:00Z,24,37,2.9,5.2
2025-01-30T18:00:00Z,22,44,4.2,7.7
2025-01-31T00:00:00Z,35,46,6.1,11.1
2025-01-31T06:00:00Z,48,49,8.3,14.8
2025-01-31T12:00:00Z,53,52,15.7,27.7
2025-01-31T18:00:00Z,56,54,30.5,43.6
2025-02-01T00:00:00Z,59,55,32.1,43.5
2025-02-01T06:00:00Z,56,51,16.7,26.6
2025-02-01T12:00:00Z,39,44,7.5,14.2
2025-02-01T18:00:00Z,21,42,4,7.3
2025-02-02T00:00:00Z,21,33,2.8,5.4
2025-02-02T06:00:00Z,28,30,2.4,4.9
2025-02-02T12:00:00Z,35,32,6.7,16.3
2025-02-02T18:00:00Z,38,40,13.4,30.3
2025-02-03T00:00:00Z,52,43,13.1,28.3
2025-02-03T06:00:00Z,52,44,11,22.4
2025-02-03T12:00:00Z,45,47,20.8,38.1
2025-02-03T18:00:00Z,42,54,19.4,32.8
2025-02-04T00:00:00Z,47,54,10.7,19
2025-02-04T06:00:00Z,46,54,11.8,20.4
2025-02-04T12:00:00Z,36,51,2.4,3.3
2025-02-04T18:00:00Z,25,47,2.5,3.7
2025-02-05T00:00:00Z,30,41,2.6,4.2
2025-02-05T06:00:00Z,27,37,2.2,3.4
2025-02-05T12:00:00Z,27,38,3.2,6
2025-02-05T18:00:00Z,18,43,3.9,7.2
2025-02-06T00:00:00Z,25,43,7.5,15
2025-02-06T06:00:00Z,42,43,5.1,9.8
2025-02-06T12:00:00Z,57,46,10.7,20.7
2025-02-06T18:00:00Z,55,48,10.3,18.5
2025-02-07T00:00:00Z,55,48,24.9,42.7
2025-02-07T06:00:00Z,53,49,18.4,33.7
2025-02-07T12:00:00Z,28,49,5.7,9.8
2025-02-07T18:00:00Z,21,44,4.6,8.5
2025-02-08T00:00:00Z,21,41,4.7,9.3
2025-02-08T06:00:00Z,24,37,3.6,7
2025-02-08T12:00:00Z,25,40,11.5,21.7
2025-02-08T18:00:00Z,25,44,26.6,49.7
2025-02-09T00:00:00Z,52,43,14,28.9
2025-02-09T06:00:00Z,56,43,14,27.4
2025-02-09T12:00:00Z,48,43,9.5,18.5
2025-02-09T18:00:00Z,39,44,7.5,14.5
2025-02-10T00:00:00Z,35,46,7.5,14.1
2025-02-10T06:00:00Z,33,43,4.9,8.6
2025-02-10T12:00:00Z,31,42,7.6,14.7
2025-02-10T18:00:00Z,25,44,6,11.2
2025-02-11T00:00:00Z,26,41,4.3,8.3
2025-02-11T06:00:00Z,25,40,3.6,6.8
2025-02-11T12:00:00Z,25,42,9.1,18.7
2025-02-11T18:00:00Z,29,45,10.3,20.2
2025-02-12T00:00:00Z,50,43,16.5,33
2025-02-12T06:00:00Z,55,42,19.3,38.7
2025-02-12T12:00:00Z,51,43,18.1,36.2
2025-02-12T18:00:00Z,42,44,20.8,40.6
2025-02-13T00:00:00Z,52,45,12.9,26
2025-02-13T06:00:00Z,60,47,6.3,10.5
2025-02-13T12:00:00Z,60,48,15.7,27.9
2025-02-13T18:00:00Z,50,53,13.4,21.6
2025-02-14T00:00:00Z,31,47,3.9,6.3
2025-02-14T06:00:00Z,29,41,2.6,4.2
2025-02-14T12:00:00Z,25,41,4.1,7.7
2025-02-14T18:00:00Z,20,43,4.2,7.8
2025-02-15T00:00:00Z,21,40,4.4,8.6
2025-02-15T06:00:00Z,21,40,3.9,7.5
2025-02-15T12:00:00Z,27,43,9.2,18.7
2025-02-15T18:00:00Z,47,45,17.9,34.9
2025-02-16T00:00:00Z,58,45,14.1,26.5
2025-02-16T06:00:00Z,63,44,3,4.9
2025-02-16T12:00:00Z,61,45,6.3,11.5
2025-02-16T18:00:00Z,61,50,16.6,29.2
2025-02-17T00:00:00Z,40,48,3,4.5
2025-02-17T06:00:00Z,29,41,2.2,3.2
2025-02-17T12:00:00Z,24,39,2.6,4.3
2025-02-17T18:00:00Z,20,42,3.4,6.2
2025-02-18T00:00:00Z,22,38,3.6,7
2025-02-18T06:00:00Z,23,32,3.3,6.7
2025-02-18T12:00:00Z,20,31,3.6,8.2
2025-02-18T18:00:00Z,16,34,2.6,4.8
2025-02-19T00:00:00Z,19,32,2.2,4.1
2025-02-19T06:00:00Z,23,29,1.3,1.7
2025-02-19T12:00:00Z,26,32,3.1,6.5
2025-02-19T18:00:00Z,25,38,4,8.1
2025-02-20T00:00:00Z,30,34,3.5,7.3
2025-02-20T06:00:00Z,34,30,3.4,7.3
2025-02-20T12:00:00Z,32,32,4.5,10
2025-02-20T18:00:00Z,34,37,5.6,12.1
2025-02-21T00:00:00Z,40,32,2.6,5
2025-02-21T06:00:00Z,34,31,2.1,3.8
2025-02-21T12:00:00Z,30,35,2.5,4.8
2025-02-21T18:00:00Z,25,40,3.5,6.6
2025-02-22T00:00:00Z,30,34,4.9,10.4
2025-02-22T06:00:00Z,33,32,4.6,9.8
2025-02-22T12:00:00Z,30,38,7.5,15.9
2025-02-22T18:00:00Z,26,46,11.4,22.6
2025-02-23T00:00:00Z,28,45,19.9,39.7
2025-02-23T06:00:00Z,31,43,17.9,37.8
2025-02-23T12:00:00Z,26,47,11.7,23.1
2025-02-23T18:00:00Z,24,53,13.1,23.7
2025-02-24T00:00:00Z,25,52,12.9,24
2025-02-24T06:00:00Z,30,48,13.2,26.3
2025-02-24T12:00:00Z,35,51,22.5,39
2025-02-24T18:00:00Z,25,55,16.9,28.3
2025-02-25T00:00:00Z,29,53,10.5,19
2025-02-25T06:00:00Z,31,52,5.6,9.6
2025-02-25T12:00:00Z,29,57,10.9,18.5
2025-02-25T18:00:00Z,28,63,16,25.6
2025-02-26T00:00:00Z,37,58,8.9,14.2
2025-02-26T06:00:00Z,42,54,6.4,10.5
2025-02-26T12:00:00Z,34,56,9.1,15.1
2025-02-26T18:00:00Z,25,63,5.8,9
2025-02-27T00:00:00Z,28,60,7.5,12
2025-02-27T06:00:00Z,38,57,10.6,17.9
2025-02-27T12:00:00Z,46,58,14.8,25.2
2025-02-27T18:00:00Z,45,61,27.3,39.3
2025-02-28T00:00:00Z,38,59,11.7,16.9
2025-02-28T06:00:00Z,38,53,4.7,7.4
2025-02-28T12:00:00Z,31,53,7,11.6
2025-02-28T18:00:00Z,20,57,4.9,7.6
2025-03-01T00:00:00Z,27,55,6.1,9.9
2025-03-01T06:00:00Z,37,54,4.2,6.7
2025-03-01T12:00:00Z,31,60,7.1,11.6
2025-03-01T18:00:00Z,24,58,4,6
2025-03-02T00:00:00Z,23,40,2.7,4.4
2025-03-02T06:00:00Z,25,33,2.6,4.8
2025-03-02T12:00:00Z,22,34,3,5.9
2025-03-02T18:00:00Z,16,40,3.3,6.1
2025-03-03T00:00:00Z,25,34,2.7,5.3
2025-03-03T06:00:00Z,27,34,2.5,4.7
2025-03-03T12:00:00Z,24,37,6.2,12.8
2025-03-03T18:00:00Z,20,45,7.5,14.5
2025-03-04T00:00:00Z,28,45,10.4,20.8
2025-03-04T06:00:00Z,32,44,12.3,25.5
2025-03-04T12:00:00Z,37,51,12.2,22
2025-03-04T18:00:00Z,35,59,16.3,27.1
2025-03-05T00:00:00Z,40,56,10.9,18.5
2025-03-05T06:00:00Z,50,56,6.1,10.3
2025-03-05T12:00:00Z,47,61,8.2,13.9
2025-03-05T18:00:00Z,54,59,9.1,16.3
2025-03-06T00:00:00Z,64,60,4.9,8
2025-03-06T06:00:00Z,60,61,10.2,18
2025-03-06T12:00:00Z,42,61,3.4,4.7
2025-03-06T18:00:00Z,32,57,3.5,5
2025-03-07T00:00:00Z,29,46,1.6,2
2025-03-07T06:00:00Z,28,44,0.5,0.1
2025-03-07T12:00:00Z,23,48,2.6,3.8
2025-03-07T18:00:00Z,15,55,3.8,5.8
2025-03-08T00:00:00Z,17,54,3.6,5.5
2025-03-08T06:00:00Z,23,51,1.4,1.6
2025-03-08T12:00:00Z,26,51,3.8,5.9
2025-03-08T18:00:00Z,17,50,3.3,5.1
2025-03-09T00:00:00Z,21,47,2.3,3.3
2025-03-09T06:00:00Z,24,44,1.6,1.9
2025-03-09T12:00:00Z,23,48,4,6.6
2025-03-09T18:00:00Z,19,59,6.3,9.9
2025-03-10T00:00:00Z,21,58,4.5,6.9
2025-03-10T06:00:00Z,27,54,6.2,10.4
2025-03-10T12:00:00Z,26,60,9.1,15.1
2025-03-10T18:00:00Z,24,67,11,17.3
2025-03-11T00:00:00Z,29,62,6.7,10.6
2025-03-11T06:00:00Z,30,58,6.2,10
2025-03-11T12:00:00Z,24,63,15.9,25
2025-03-11T18:00:00Z,25,67,9.5,14.4
2025-03-12T00:00:00Z,33,63,6.2,9.7
2025-03-12T06:00:00Z,20,57,2,2.5
2025-03-12T12:00:00Z,23,55,5.6,8.8
2025-03-12T18:00:00Z,21,60,9.2,14.9
2025-03-13T00:00:00Z,40,53,6.7,11.1
2025-03-13T06:00:00Z,39,50,2.8,4.4
2025-03-13T12:00:00Z,35,53,6,10.4
2025-03-13T18:00:00Z,36,55,7.3,12.5
2025-03-14T00:00:00Z,40,52,5.1,8.8
2025-03-14T06:00:00Z,40,51,2.5,3.8
2025-03-14T12:00:00Z,37,57,10.1,17
2025-03-14T18:00:00Z,41,60,11.9,18.5
2025-03-15T00:00:00Z,55,53,8.9,14.5
2025-03-15T06:00:00Z,57,53,5.6,8.5
2025-03-15T12:00:00Z,53,55,8,12.5
2025-03-15T18:00:00Z,52,57,19.1,30.5
2025-03-16T00:00:00Z,60,57,17.5,27.7
2025-03-16T06:00:00Z,61,59,19,31.1
2025-03-16T12:00:00Z,58,65,11.4,18.7
2025-03-16T18:00:00Z,55,67,14.1,23.7
2025-03-17T00:00:00Z,60,66,8.9,16
2025-03-17T06:00:00Z,62,65,10.1,14.9
2025-03-17T12:00:00Z,60,64,19.9,28.2
2025-03-17T18:00:00Z,42,58,2,2.4
2025-03-18T00:00:00Z,40,49,2,2.5
2025-03-18T06:00:00Z,42,44,1.8,2.2
2025-03-18T12:00:00Z,26,51,2.8,4.1
2025-03-18T18:00:00Z,14,65,4.5,6
2025-03-19T00:00:00Z,21,62,8.2,13.1
2025-03-19T06:00:00Z,32,57,6.7,11.1
2025-03-19T12:00:00Z,24,61,10.2,16.7
2025-03-19T18:00:00Z,19,66,11.7,18.2
2025-03-20T00:00:00Z,47,57,7.3,11.4
2025-03-20T06:00:00Z,58,53,4,6.1
2025-03-20T12:00:00Z,56,56,10.8,17.9
2025-03-20T18:00:00Z,56,58,13.4,21
2025-03-21T00:00:00Z,62,58,7.9,12.3
2025-03-21T06:00:00Z,49,52,1.4,1.6
2025-03-21T12:00:00Z,29,49,2.5,3.5
2025-03-21T18:00:00Z,15,56,5,7.6
2025-03-22T00:00:00Z,19,55,4.6,7
2025-03-22T06:00:00Z,26,53,6.4,10.8
2025-03-22T12:00:00Z,23,61,7.4,11.9
2025-03-22T18:00:00Z,23,66,8.1,12.5
2025-03-23T00:00:00Z,31,54,2.5,3.4
2025-03-23T06:00:00Z,29,43,2.1,2.9
2025-03-23T12:00:00Z,23,45,2.9,4.7
2025-03-23T18:00:00Z,19,54,6,10
2025-03-24T00:00:00Z,37,52,5.8,9.6
2025-03-24T06:00:00Z,49,50,4.5,7.5
2025-03-24T12:00:00Z,57,54,11.4,19.4
2025-03-24T18:00:00Z,59,58,20.8,31.4
2025-03-25T00:00:00Z,59,58,30.1,40.3
2025-03-25T06:00:00Z,37,57,7.9,11.5
2025-03-25T12:00:00Z,25,59,6.8,10.7
2025-03-25T18:00:00Z,18,64,7.4,11.7
2025-03-26T00:00:00Z,17,63,5.7,8.8
2025-03-26T06:00:00Z,29,53,3,4.4
2025-03-26T12:00:00Z,27,56,6.2,10
2025-03-26T18:00:00Z,25,56,5.1,8.2
2025-03-27T00:00:00Z,31,49,1.7,2.1
2025-03-27T06:00:00Z,33,46,3.3,5.4
2025-03-27T12:00:00Z,22,49,3.7,6.1
2025-03-27T18:00:00Z,13,58,3.7,5.3
2025-03-28T00:00:00Z,19,57,4.7,7.4
2025-03-28T06:00:00Z,25,56,6.2,10.1
2025-03-28T12:00:00Z,26,63,14.3,23.5
2025-03-28T18:00:00Z,25,69,17.1,26.3
2025-03-29T00:00:00Z,40,65,14.1,22.7
2025-03-29T06:00:00Z,43,64,13.3,21.5
2025-03-29T12:00:00Z,33,75,17.9,28.1
2025-03-29T18:00:00Z,33,75,16,26.1
2025-03-30T00:00:00Z,45,57,8,13.3
2025-03-30T06:00:00Z,50,54,5.3,8.6
2025-03-30T12:00:00Z,52,56,14.7,24.5
2025-03-30T18:00:00Z,51,57,18.8,32.1
2025-03-31T00:00:00Z,57,57,23.3,36
2025-03-31T06:00:00Z,59,58,25,40.1
2025-03-31T12:00:00Z,54,69,20.1,32.5
2025-03-31T18:00:00Z,42,78,14.2,23.3
2025-04-01T00:00:00Z,60,69,13,20.2
2025-04-01T06:00:00Z,49,57,4.2,5.9
2025-04-01T12:00:00Z,33,53,4.9,7.3
2025-04-01T18:00:00Z,22,59,3.9,5.4
2025-04-02T00:00:00Z,20,54,2.6,3.5
2025-04-02T06:00:00Z,23,48,2,2.5
2025-04-02T12:00:00Z,26,52,6.1,10.3
2025-04-02T18:00:00Z,37,54,10.2,18.7
2025-04-03T00:00:00Z,51,54,5.3,9.2
2025-04-03T06:00:00Z,59,56,6.9,11.7
2025-04-03T12:00:00Z,59,63,16.5,25.4
2025-04-03T18:00:00Z,54,76,19.9,29.6
2025-04-04T00:00:00Z,57,76,16.6,24.9
2025-04-04T06:00:00Z,52,73,7.4,11.1
2025-04-04T12:00:00Z,35,73,6.5,9.5
2025-04-04T18:00:00Z,20,75,3.7,5.1
2025-04-05T00:00:00Z,21,71,3.7,5.1
2025-04-05T06:00:00Z,28,65,1.8,2.1
2025-04-05T12:00:00Z,38,60,10.1,16.2
2025-04-05T18:00:00Z,54,56,13.1,22.9
2025-04-06T00:00:00Z,60,53,5.4,9
2025-04-06T06:00:00Z,59,55,14.2,21.5
2025-04-06T12:00:00Z,56,58,8,12.2
2025-04-06T18:00:00Z,38,64,6.1,8.9
2025-04-07T00:00:00Z,29,61,3.7,5.3
2025-04-07T06:00:00Z,47,53,3.9,5.8
2025-04-07T12:00:00Z,56,51,7.8,13.5
2025-04-07T18:00:00Z,57,52,9.2,16.3
2025-04-08T00:00:00Z,54,53,12.6,20.6
2025-04-08T06:00:00Z,53,53,21.5,33.1
2025-04-08T12:00:00Z,26,49,3.2,4.8
2025-04-08T18:00:00Z,20,52,3.3,5
2025-04-09T00:00:00Z,23,46,2.4,3.4
2025-04-09T06:00:00Z,26,43,2.3,3.4
2025-04-09T12:00:00Z,22,46,4.6,8.2
2025-04-09T18:00:00Z,19,54,7.9,13.1
2025-04-10T00:00:00Z,37,51,6.4,11.1
2025-04-10T06:00:00Z,39,52,6.4,10.9
2025-04-10T12:00:00Z,34,58,12.8,21.2
2025-04-10T18:00:00Z,35,55,10.9,18.8
2025-04-11T00:00:00Z,39,53,6.1,10.2
2025-04-11T06:00:00Z,48,53,4.7,7.5
2025-04-11T12:00:00Z,53,53,9.2,16.1
2025-04-11T18:00:00Z,55,53,7.7,13.6
2025-04-12T00:00:00Z,60,50,5.8,10
2025-04-12T06:00:00Z,64,45,1.6,1.8
2025-04-12T12:00:00Z,60,47,4,6.8
2025-04-12T18:00:00Z,63,47,5,8.9
2025-04-13T00:00:00Z,58,48,2.9,4.4
2025-04-13T06:00:00Z,53,49,1.1,1
2025-04-13T12:00:00Z,43,57,3.2,4.5
2025-04-13T18:00:00Z,33,64,4.9,7
2025-04-14T00:00:00Z,34,62,5.5,8.3
2025-04-14T06:00:00Z,33,59,3.9,5.7
2025-04-14T12:00:00Z,29,64,11.6,18.6
2025-04-14T18:00:00Z,26,70,11.2,17.2
2025-04-15T00:00:00Z,42,65,12.7,20.2
2025-04-15T06:00:00Z,49,64,12.9,20.3
2025-04-15T12:00:00Z,44,70,18.8,28
2025-04-15T18:00:00Z,24,71,6.1,9.2
2025-04-16T00:00:00Z,30,60,1.6,1.8
2025-04-16T06:00:00Z,30,56,0.7,0.2
2025-04-16T12:00:00Z,28,56,2.7,3.8
2025-04-16T18:00:00Z,26,59,2.9,4.1
2025-04-17T00:00:00Z,32,54,2,2.4
2025-04-17T06:00:00Z,36,52,2.9,3.9
2025-04-17T12:00:00Z,25,58,2.8,3.9
2025-04-17T18:00:00Z,14,69,4.2,6
2025-04-18T00:00:00Z,16,66,3.8,5.4
2025-04-18T06:00:00Z,25,60,14.2,22.5
2025-04-18T12:00:00Z,22,68,16.9,25.6
2025-04-18T18:00:00Z,28,71,8.8,13.6
2025-04-19T00:00:00Z,44,66,12.3,20.6
2025-04-19T06:00:00Z,46,69,12.9,21.4
2025-04-19T12:00:00Z,39,77,16.4,26
2025-04-19T18:00:00Z,29,88,21.9,33.2
2025-04-20T00:00:00Z,39,81,20.9,32.2
2025-04-20T06:00:00Z,42,74,6,9.1
2025-04-20T12:00:00Z,23,67,3.7,5.2
2025-04-20T18:00:00Z,15,74,5.1,7.3
2025-04-21T00:00:00Z,17,68,3.2,4.4
2025-04-21T06:00:00Z,21,63,2.9,4
2025-04-21T12:00:00Z,23,65,8.9,13.6
2025-04-21T18:00:00Z,36,64,13.1,21.1
2025-04-22T00:00:00Z,48,63,6,9.5
2025-04-22T06:00:00Z,55,65,8.2,13.4
2025-04-22T12:00:00Z,46,74,18,28
2025-04-22T18:00:00Z,22,84,6.6,10.1
2025-04-23T00:00:00Z,26,75,5.3,7.9
2025-04-23T06:00:00Z,31,65,1.9,2.3
2025-04-23T12:00:00Z,24,71,6.7,9.8
2025-04-23T18:00:00Z,19,79,12.3,18.5
2025-04-24T00:00:00Z,26,72,30.6,41.1
2025-04-24T06:00:00Z,32,69,21.9,33.3
2025-04-24T12:00:00Z,22,77,16.1,25.1
2025-04-24T18:00:00Z,24,81,22.7,33.4
2025-04-25T00:00:00Z,24,76,10.7,16.6
2025-04-25T06:00:00Z,35,69,6.1,9.2
2025-04-25T12:00:00Z,34,77,10.9,16.5
2025-04-25T18:00:00Z,30,81,10.3,15.4
2025-04-26T00:00:00Z,48,73,6.8,10.8
2025-04-26T06:00:00Z,59,70,9.6,15.4
2025-04-26T12:00:00Z,56,76,15.2,23.8
2025-04-26T18:00:00Z,53,79,13.1,20.3
2025-04-27T00:00:00Z,40,67,3.8,5.3
2025-04-27T06:00:00Z,34,59,0.5,0.1
2025-04-27T12:00:00Z,30,63,1.7,1.8
2025-04-27T18:00:00Z,29,66,2.3,2.7
2025-04-28T00:00:00Z,26,65,2.2,2.8
2025-04-28T06:00:00Z,25,63,2.1,2.6
2025-04-28T12:00:00Z,19,72,4.3,6
2025-04-28T18:00:00Z,15,80,6.4,9.6
2025-04-29T00:00:00Z,24,71,4.8,7.2
2025-04-29T06:00:00Z,32,66,4.1,6
2025-04-29T12:00:00Z,25,76,6.3,9.5
2025-04-29T18:00:00Z,26,85,8.2,12.9
2025-04-30T00:00:00Z,38,77,11,17.4
2025-04-30T06:00:00Z,46,75,12.7,20.1
2025-04-30T12:00:00Z,24,76,2.7,3.5
2025-04-30T18:00:00Z,13,81,2.9,3.6
2025-05-01T00:00:00Z,17,73,2.6,3.4
2025-05-01T06:00:00Z,23,67,2,2.4
2025-05-01T12:00:00Z,20,73,7,10.7
2025-05-01T18:00:00Z,24,74,9.3,14.6
2025-05-02T00:00:00Z,41,69,6.4,9.7
2025-05-02T06:00:00Z,56,69,16.5,25.7
2025-05-02T12:00:00Z,44,79,19.6,29.8
2025-05-02T18:00:00Z,32,89,13.1,20.8
2025-05-03T00:00:00Z,42,81,15.6,24.9
2025-05-03T06:00:00Z,46,76,13.5,22.1
2025-05-03T12:00:00Z,42,84,17.4,27.7
2025-05-03T18:00:00Z,28,92,11.1,17.4
2025-05-04T00:00:00Z,47,80,10.7,17.8
2025-05-04T06:00:00Z,49,75,5.6,9.6
2025-05-04T12:00:00Z,49,78,10.6,17.2
2025-05-04T18:00:00Z,57,75,13.4,20.6
2025-05-05T00:00:00Z,61,71,15.8,24.9
2025-05-05T06:00:00Z,62,70,19,28.6
2025-05-05T12:00:00Z,61,69,13.7,21.6
2025-05-05T18:00:00Z,63,71,14.1,21.3
2025-05-06T00:00:00Z,64,69,11.7,18.2
2025-05-06T06:00:00Z,65,69,8.8,14
2025-05-06T12:00:00Z,62,71,11.6,18.1
2025-05-06T18:00:00Z,60,71,15.6,23.8
2025-05-07T00:00:00Z,57,69,13.8,21.4
2025-05-07T06:00:00Z,52,68,5.9,9
2025-05-07T12:00:00Z,39,75,6.8,10.3
2025-05-07T18:00:00Z,31,80,6.4,9.7
2025-05-08T00:00:00Z,38,76,9.9,15.8
2025-05-08T06:00:00Z,44,72,7.6,12.1
2025-05-08T12:00:00Z,36,81,14.3,22.3
2025-05-08T18:00:00Z,31,83,7.9,12.3
2025-05-09T00:00:00Z,52,72,7.4,11.1
2025-05-09T06:00:00Z,57,68,6.3,9.1
2025-05-09T12:00:00Z,63,67,13.5,21.1
2025-05-09T18:00:00Z,61,66,10.1,15
